"836260","null","1","0","0"
"836248","null","1","0","0"
"836159","null","1","0","0"
"836043","null","1","0","0"
"836021","null","1","0","0"
"835906","null","1","0","0"
"83578","null","1","0","0"
"835742","null","1","0","0"
"83560","null","1","0","0"
"835558","null","1","0","0"
"835355","null","1","0","0"
"835295","null","1","0","0"
"835222","null","1","0","0"
"835173","null","1","0","0"
"83511","null","1","0","0"
"835089","null","1","0","0"
"834240","null","1","0","0"
"83424","null","1","0","0"
"834153","null","1","0","0"
"834009","null","1","0","0"
"833574","null","1","0","0"
"833573","null","2","0","0"
"833538","null","1","0","0"
"833239","null","1","0","0"
"833221","null","1","0","0"
"833180","null","1","0","0"
"83313","null","1","0","0"
"832749","null","1","0","0"
"832716","null","1","0","0"
"832577","null","1","0","0"
"832467","null","1","0","0"
"832432","null","1","0","0"
"832425","null","1","0","0"
"832410","null","1","0","0"
"832375","null","1","0","0"
"832357","null","1","0","0"
"83206","null","1","0","0"
"831726","null","1","0","0"
"831694","null","1","0","0"
"831656","null","2","0","0"
"831522","null","1","0","0"
"831492","null","1","0","0"
"831450","null","1","0","0"
"831380","null","1","0","0"
"831132","null","1","0","0"
"831060","null","1","0","0"
"831009","null","1","0","0"
"830852","null","1","0","0"
"830817","null","1","0","0"
"830750","null","1","0","0"
"830524","null","1","0","0"
"830403","null","1","0","0"
"830367","null","1","0","0"
"830299","null","1","0","0"
"830135","null","1","0","0"
"830087","null","1","0","0"
"829661","null","1","0","0"
"829536","null","1","0","0"
"829499","null","1","0","0"
"829459","null","1","0","0"
"829432","null","1","0","0"
"828944","null","1","0","0"
"828857","null","1","0","0"
"82847","null","1","0","0"
"82830","null","1","0","0"
"828295","null","1","0","0"
"828096","null","1","0","0"
"828028","null","2","0","0"
"828000","null","1","0","0"
"827947","null","1","0","0"
"827862","null","1","0","0"
"827841","null","1","0","0"
"827772","null","1","0","0"
"827509","null","1","0","0"
"827388","null","2","0","0"
"827341","null","1","0","0"
"827036","null","1","0","0"
"827016","null","1","0","0"
"826995","null","2","0","0"
"826338","null","1","0","0"
"826270","null","1","0","0"
"826258","null","2","0","0"
"826187","null","1","0","0"
"826040","null","1","0","0"
"825929","null","1","0","0"
"825803","null","1","0","0"
"825666","null","1","0","0"
"825546","null","1","0","0"
"825529","null","1","0","0"
"825522","null","1","0","0"
"825513","null","1","0","0"
"825191","null","1","0","0"
"825172","null","1","0","0"
"825157","null","1","0","0"
"825096","null","1","0","0"
"825062","null","1","0","0"
"825059","null","1","0","0"
"824847","null","1","0","0"
"824805","null","1","0","0"
"824715","null","1","0","0"
"824618","null","2","0","0"
"824410","null","1","0","0"
"824394","null","1","0","0"
"824381","null","1","0","0"
"824311","null","1","0","0"
"824233","null","1","0","0"
"824096","null","1","0","0"
"824052","null","1","0","0"
"823985","null","1","0","0"
"82372","null","1","0","0"
"823570","null","1","0","0"
"823418","null","1","0","0"
"823349","null","1","0","0"
"82333","null","1","0","0"
"823209","null","1","0","0"
"823198","null","1","0","0"
"823023","null","1","0","0"
"823017","null","1","0","0"
"82294","null","1","0","0"
"822670","null","1","0","0"
"822658","null","1","0","0"
"822600","null","1","0","0"
"822590","null","1","0","0"
"822435","null","1","0","0"
"822284","null","1","0","0"
"822280","null","1","0","0"
"822224","null","1","0","0"
"822134","null","1","0","0"
"822130","null","1","0","0"
"821457","null","1","0","0"
"821441","null","1","0","0"
"821129","null","2","0","0"
"82089","null","1","0","0"
"820887","null","1","0","0"
"820761","null","1","0","0"
"820673","null","1","0","0"
"820652","null","1","0","0"
"820630","null","1","0","0"
"820576","null","2","0","0"
"820393","null","1","0","0"
"820319","null","1","0","0"
"820302","null","1","0","0"
"820288","null","1","0","0"
"820204","null","1","0","0"
"820184","null","1","0","0"
"820168","null","1","0","0"
"819689","null","1","0","0"
"819507","null","1","0","0"
"81948","null","1","0","0"
"819355","null","1","0","0"
"819131","null","1","0","0"
"819116","null","1","0","0"
"819107","null","1","0","0"
"818954","null","1","0","0"
"818853","null","1","0","0"
"818580","null","1","0","0"
"818192","null","1","0","0"
"818173","null","1","0","0"
"817860","null","1","0","0"
"817858","null","1","0","0"
"817844","null","1","0","0"
"817772","null","1","0","0"
"817768","null","1","0","0"
"817719","null","1","0","0"
"817651","null","1","0","0"
"817597","null","1","0","0"
"817349","null","1","0","0"
"817332","null","1","0","0"
"817311","null","2","0","0"
"817122","null","2","0","0"
"817071","null","1","0","0"
"817024","null","1","0","0"
"8170","null","1","0","0"
"816914","null","2","0","0"
"816882","null","1","0","0"
"816875","null","1","0","0"
"816752","null","1","0","0"
"816530","null","1","0","0"
"816323","null","1","0","0"
"816298","null","1","0","0"
"816231","null","1","0","0"
"816111","null","1","0","0"
"815988","null","1","0","0"
"81585","null","1","0","0"
"815757","null","1","0","0"
"815602","null","1","0","0"
"815504","null","1","0","0"
"815503","null","1","0","0"
"815237","null","1","0","0"
"815128","null","1","0","0"
"815097","null","1","0","0"
"815061","null","1","0","0"
"814899","null","1","0","0"
"814898","null","1","0","0"
"814753","null","1","0","0"
"814683","null","1","0","0"
"814656","null","1","0","0"
"814643","null","1","0","0"
"814642","null","1","0","0"
"814628","null","1","0","0"
"814451","null","1","0","0"
"814381","null","1","0","0"
"814379","null","1","0","0"
"814377","null","1","0","0"
"814300","null","2","0","0"
"814233","null","1","0","0"
"814151","null","1","0","0"
"814147","null","1","0","0"
"813409","null","1","0","0"
"81335","null","1","0","0"
"813256","null","1","0","0"
"813235","null","1","0","0"
"813150","null","1","0","0"
"813137","null","1","0","0"
"812885","null","1","0","0"
"812882","null","1","0","0"
"812862","null","1","0","0"
"812730","null","1","0","0"
"812605","null","1","0","0"
"812519","null","1","0","0"
"812184","null","1","0","0"
"812107","null","1","0","0"
"812056","null","1","0","0"
"8118","null","1","0","0"
"811470","null","3","0","0"
"811305","null","1","0","0"
"81117","null","1","0","0"
"811127","null","1","0","0"
"811070","null","1","0","0"
"811052","null","1","0","0"
"810876","null","1","0","0"
"810814","null","1","0","0"
"810808","null","1","0","0"
"810802","null","1","0","0"
"810705","null","1","0","0"
"810690","null","1","0","0"
"810628","null","1","0","0"
"810433","null","1","0","0"
"810393","null","1","0","0"
"810372","null","1","0","0"
"810370","null","1","0","0"
"810030","null","1","0","0"
"810029","null","1","0","0"
"810000","null","1","0","0"
"809888","null","1","0","0"
"809783","null","1","0","0"
"809566","null","1","0","0"
"80943","null","1","0","0"
"809393","null","1","0","0"
"809345","null","1","0","0"
"809330","null","1","0","0"
"808682","null","1","0","0"
"80849","null","1","0","0"
"808461","null","1","0","0"
"808365","null","1","0","0"
"808276","null","1","0","0"
"808227","null","1","0","0"
"807812","null","1","0","0"
"807708","null","1","0","0"
"807666","null","1","0","0"
"807637","null","1","0","0"
"807477","null","1","0","0"
"8074","null","1","0","0"
"807334","null","1","0","0"
"807287","null","2","0","0"
"807250","null","1","0","0"
"807193","null","1","0","0"
"807129","null","1","0","0"
"807113","null","1","0","0"
"807106","null","1","0","0"
"806686","null","1","0","0"
"806342","null","1","0","0"
"806143","null","1","0","0"
"806095","null","1","0","0"
"805637","null","1","0","0"
"805607","null","2","0","0"
"80554","null","2","0","0"
"805333","null","1","0","0"
"805030","null","1","0","0"
"804938","null","1","0","0"
"804903","null","1","0","0"
"804897","null","2","0","0"
"804873","null","1","0","0"
"80483","null","1","0","0"
"804709","null","1","0","0"
"804580","null","1","0","0"
"804454","null","1","0","0"
"804336","null","1","0","0"
"80401","null","1","0","0"
"803728","null","1","0","0"
"803691","null","1","0","0"
"803603","null","1","0","0"
"803133","null","1","0","0"
"803004","null","1","0","0"
"802999","null","1","0","0"
"802840","null","1","0","0"
"80240","null","1","0","0"
"802185","null","1","0","0"
"801741","null","3","0","0"
"801334","null","1","0","0"
"800993","null","1","0","0"
"800914","null","1","0","0"
"800902","null","1","0","0"
"800767","null","1","0","0"
"800681","null","1","0","0"
"800555","null","1","0","0"
"800484","null","1","0","0"
"800198","null","1","0","0"
"800128","null","1","0","0"
"79993","null","1","0","0"
"79988","null","1","0","0"
"799575","null","1","0","0"
"799323","null","1","0","0"
"799318","null","1","0","0"
"799277","null","1","0","0"
"798941","null","1","0","0"
"798763","null","1","0","0"
"798673","null","1","0","0"
"798433","null","1","0","0"
"798347","null","1","0","0"
"798340","null","1","0","0"
"798218","null","1","0","0"
"797843","null","1","0","0"
"797716","null","1","0","0"
"797549","null","1","0","0"
"797509","null","1","0","0"
"797486","null","1","0","0"
"797396","null","2","0","0"
"797381","null","1","0","0"
"797341","null","1","0","0"
"797321","null","1","0","0"
"797308","null","1","0","0"
"797297","null","1","0","0"
"797232","null","1","0","0"
"796834","null","1","0","0"
"796797","null","1","0","0"
"796621","null","2","0","0"
"796594","null","1","0","0"
"796578","null","1","0","0"
"796565","null","1","0","0"
"796404","null","1","0","0"
"796336","null","1","0","0"
"796258","null","1","0","0"
"796243","null","1","0","0"
"796210","null","1","0","0"
"795773","null","1","0","0"
"795734","null","1","0","0"
"795705","null","1","0","0"
"795575","null","1","0","0"
"795529","null","1","0","0"
"795408","null","1","0","0"
"795113","null","1","0","0"
"795038","null","1","0","0"
"794977","null","1","0","0"
"794942","null","1","0","0"
"794823","null","1","0","0"
"794802","null","1","0","0"
"794793","null","1","0","0"
"794749","null","1","0","0"
"794729","null","1","0","0"
"794374","null","1","0","0"
"794352","null","1","0","0"
"794329","null","1","0","0"
"794287","null","2","0","0"
"793542","null","1","0","0"
"793440","null","1","0","0"
"793386","null","1","0","0"
"793356","null","1","0","0"
"793250","null","1","0","0"
"793136","null","1","0","0"
"793036","null","1","0","0"
"792474","null","1","0","0"
"792449","null","1","0","0"
"792405","null","1","0","0"
"792324","null","1","0","0"
"792285","null","1","0","0"
"792187","null","1","0","0"
"791893","null","1","0","0"
"791884","null","1","0","0"
"79186","null","1","0","0"
"791858","null","2","0","0"
"791811","null","1","0","0"
"791789","null","1","0","0"
"79169","null","1","0","0"
"791666","null","1","0","0"
"791611","null","1","0","0"
"791582","null","1","0","0"
"791557","null","1","0","0"
"791288","null","1","0","0"
"79128","null","1","0","0"
"790805","null","1","0","0"
"790466","null","1","0","0"
"790310","null","1","0","0"
"790261","null","1","0","0"
"790230","null","1","0","0"
"790191","null","1","0","0"
"790125","null","1","0","0"
"790096","null","1","0","0"
"789993","null","1","0","0"
"789860","null","1","0","0"
"789853","null","1","0","0"
"789807","null","1","0","0"
"789790","null","1","0","0"
"789650","null","1","0","0"
"78958","null","1","0","0"
"789568","null","1","0","0"
"789567","null","1","0","0"
"789407","null","1","0","0"
"789046","null","1","0","0"
"789013","null","1","0","0"
"788974","null","1","0","0"
"788926","null","1","0","0"
"788146","null","1","0","0"
"788122","null","1","0","0"
"78776","null","1","0","0"
"787198","null","1","0","0"
"787153","null","1","0","0"
"786703","null","1","0","0"
"786370","null","1","0","0"
"786139","null","1","0","0"
"786078","null","1","0","0"
"78604","null","1","0","0"
"785644","null","1","0","0"
"785112","null","1","0","0"
"78503","null","1","0","0"
"78498","null","1","0","0"
"78493","null","1","0","0"
"784878","null","1","0","0"
"784654","null","1","0","0"
"784459","null","1","0","0"
"784168","null","1","0","0"
"784049","null","1","0","0"
"783662","null","1","0","0"
"783652","null","1","0","0"
"78319","null","1","0","0"
"782951","null","1","0","0"
"782926","null","1","0","0"
"782829","null","1","0","0"
"782644","null","1","0","0"
"782339","null","1","0","0"
"781988","null","1","0","0"
"781868","null","1","0","0"
"78143","null","1","0","0"
"781217","null","1","0","0"
"781172","null","1","0","0"
"780765","null","1","0","0"
"780446","null","2","0","0"
"780383","null","1","0","0"
"780047","null","1","0","0"
"779949","null","1","0","0"
"779895","null","1","0","0"
"77938","null","1","0","0"
"779136","null","1","0","0"
"779102","null","1","0","0"
"778983","null","3","0","0"
"778941","null","1","0","0"
"778898","null","1","0","0"
"778640","null","1","0","0"
"778053","null","1","0","0"
"778004","null","1","0","0"
"777891","null","1","0","0"
"777722","null","1","0","0"
"77743","null","1","0","0"
"777334","null","1","0","0"
"777258","null","1","0","0"
"776810","null","1","0","0"
"776769","null","1","0","0"
"776014","null","1","0","0"
"775794","null","1","0","0"
"775780","null","1","0","0"
"775685","null","1","0","0"
"775422","null","1","0","0"
"775229","null","1","0","0"
"775014","null","1","0","0"
"774999","null","1","0","0"
"77497","null","1","0","0"
"774951","null","1","0","0"
"774860","null","1","0","0"
"774822","null","2","0","0"
"774528","null","2","0","0"
"774443","null","1","0","0"
"774315","null","1","0","0"
"773459","null","1","0","0"
"773311","null","1","0","0"
"7730","null","1","0","0"
"772981","null","1","0","0"
"772814","null","1","0","0"
"772810","null","1","0","0"
"772510","null","1","0","0"
"772498","null","1","0","0"
"772281","null","1","0","0"
"772272","null","1","0","0"
"771992","null","1","0","0"
"77199","null","1","0","0"
"771506","null","1","0","0"
"771158","null","1","0","0"
"770983","null","1","0","0"
"770879","null","1","0","0"
"770692","null","1","0","0"
"770685","null","1","0","0"
"770681","null","1","0","0"
"770511","null","1","0","0"
"77051","null","1","0","0"
"770461","null","1","0","0"
"770306","null","1","0","0"
"769179","null","1","0","0"
"769115","null","1","0","0"
"768925","null","1","0","0"
"768719","null","1","0","0"
"768663","null","1","0","0"
"768469","null","1","0","0"
"768308","null","1","0","0"
"768271","null","1","0","0"
"767856","null","1","0","0"
"767798","null","1","0","0"
"76756","null","1","0","0"
"767423","null","1","0","0"
"767386","null","1","0","0"
"76738","null","1","0","0"
"767159","null","1","0","0"
"767006","null","1","0","0"
"766976","null","1","0","0"
"766880","null","1","0","0"
"766785","null","1","0","0"
"766342","null","1","0","0"
"766245","null","1","0","0"
"766237","null","1","0","0"
"766095","null","1","0","0"
"766058","null","1","0","0"
"766047","null","1","0","0"
"766020","null","1","0","0"
"766013","null","1","0","0"
"765926","null","1","0","0"
"76588","null","1","0","0"
"765809","null","1","0","0"
"765210","null","1","0","0"
"765188","null","1","0","0"
"765045","null","1","0","0"
"764967","null","2","0","0"
"764948","null","1","0","0"
"764930","null","1","0","0"
"764557","null","1","0","0"
"764315","null","2","0","0"
"764286","null","2","0","0"
"764231","null","1","0","0"
"764222","null","1","0","0"
"763852","null","1","0","0"
"763603","null","1","0","0"
"762815","null","1","0","0"
"762803","null","1","0","0"
"76253","null","1","0","0"
"762389","null","1","0","0"
"762171","null","1","0","0"
"761897","null","1","0","0"
"761296","null","1","0","0"
"761245","null","1","0","0"
"761120","null","1","0","0"
"761095","null","1","0","0"
"761035","null","1","0","0"
"761033","null","1","0","0"
"760892","null","1","0","0"
"760860","null","1","0","0"
"760858","null","1","0","0"
"760527","null","1","0","0"
"760429","null","1","0","0"
"760379","null","1","0","0"
"760330","null","1","0","0"
"759863","null","1","0","0"
"759454","null","1","0","0"
"759187","null","1","0","0"
"75894","null","1","0","0"
"758330","null","1","0","0"
"758153","null","1","0","0"
"758094","null","1","0","0"
"758077","null","1","0","0"
"758072","null","1","0","0"
"758061","null","1","0","0"
"758046","null","1","0","0"
"757936","null","1","0","0"
"757815","null","1","0","0"
"756941","null","1","0","0"
"756872","null","1","0","0"
"75671","null","1","0","0"
"756630","null","1","0","0"
"756034","null","1","0","0"
"755523","null","1","0","0"
"755136","null","1","0","0"
"754658","null","2","0","0"
"754522","null","1","0","0"
"75452","null","1","0","0"
"754239","null","1","0","0"
"754166","null","1","0","0"
"754142","null","1","0","0"
"754040","null","1","0","0"
"754019","null","1","0","0"
"753866","null","1","0","0"
"753584","null","1","0","0"
"753445","null","1","0","0"
"75332","null","1","0","0"
"753249","null","1","0","0"
"753229","null","1","0","0"
"753050","null","1","0","0"
"753020","null","2","0","0"
"752973","null","1","0","0"
"752938","null","1","0","0"
"75287","null","1","0","0"
"752683","null","2","0","0"
"752371","null","1","0","0"
"752355","null","1","0","0"
"752300","null","1","0","0"
"752248","null","1","0","0"
"752246","null","1","0","0"
"752186","null","1","0","0"
"752043","null","1","0","0"
"751963","null","1","0","0"
"751946","null","2","0","0"
"751933","null","1","0","0"
"751901","null","1","0","0"
"751897","null","1","0","0"
"751873","null","1","0","0"
"751772","null","1","0","0"
"751747","null","1","0","0"
"75168","null","1","0","0"
"751641","null","2","0","0"
"751601","null","1","0","0"
"75147","null","1","0","0"
"751460","null","1","0","0"
"751368","null","1","0","0"
"751365","null","1","0","0"
"751363","null","1","0","0"
"75134","null","1","0","0"
"751147","null","1","0","0"
"751093","null","1","0","0"
"751065","null","1","0","0"
"750667","null","1","0","0"
"749910","null","1","0","0"
"749752","null","1","0","0"
"749747","null","1","0","0"
"749232","null","1","0","0"
"749106","null","1","0","0"
"749086","null","1","0","0"
"748922","null","1","0","0"
"74882","null","1","0","0"
"748496","null","1","0","0"
"748493","null","1","0","0"
"74836","null","1","0","0"
"748044","null","1","0","0"
"747962","null","1","0","0"
"747945","null","1","0","0"
"747909","null","1","0","0"
"747775","null","1","0","0"
"747655","null","1","0","0"
"747631","null","1","0","0"
"747614","null","1","0","0"
"747343","null","1","0","0"
"747306","null","1","0","0"
"747295","null","1","0","0"
"747248","null","1","0","0"
"747155","null","1","0","0"
"746838","null","1","0","0"
"74671","null","1","0","0"
"746679","null","1","0","0"
"746654","null","1","0","0"
"746529","null","1","0","0"
"746356","null","1","0","0"
"746334","null","1","0","0"
"746277","null","1","0","0"
"745210","null","1","0","0"
"745148","null","1","0","0"
"745124","null","1","0","0"
"744868","null","1","0","0"
"744305","null","1","0","0"
"744058","null","1","0","0"
"743999","null","1","0","0"
"743849","null","1","0","0"
"743845","null","1","0","0"
"743839","null","1","0","0"
"743789","null","1","0","0"
"743554","null","1","0","0"
"743348","null","1","0","0"
"743224","null","1","0","0"
"743181","null","1","0","0"
"743083","null","2","0","0"
"743070","null","1","0","0"
"743029","null","1","0","0"
"742885","null","1","0","0"
"742842","null","1","0","0"
"742818","null","1","0","0"
"742723","null","1","0","0"
"742696","null","1","0","0"
"742525","null","1","0","0"
"742154","null","1","0","0"
"742024","null","1","0","0"
"741899","null","1","0","0"
"741879","null","1","0","0"
"741800","null","1","0","0"
"741782","null","1","0","0"
"741751","null","1","0","0"
"741662","null","1","0","0"
"741303","null","1","0","0"
"741241","null","1","0","0"
"741112","null","1","0","0"
"741105","null","1","0","0"
"741095","null","1","0","0"
"740731","null","1","0","0"
"740627","null","1","0","0"
"740290","null","1","0","0"
"739643","null","1","0","0"
"739310","null","1","0","0"
"739252","null","1","0","0"
"739188","null","1","0","0"
"739135","null","1","0","0"
"739125","null","1","0","0"
"739091","null","1","0","0"
"73890","null","1","0","0"
"738837","null","1","0","0"
"738716","null","2","0","0"
"738715","null","1","0","0"
"738200","null","1","0","0"
"738195","null","1","0","0"
"738162","null","1","0","0"
"738115","null","1","0","0"
"737988","null","1","0","0"
"73791","null","1","0","0"
"737873","null","1","0","0"
"737860","null","1","0","0"
"737788","null","1","0","0"
"737708","null","1","0","0"
"737706","null","1","0","0"
"73763","null","2","0","0"
"737579","null","1","0","0"
"737555","null","1","0","0"
"737219","null","1","0","0"
"73685","null","1","0","0"
"736679","null","1","0","0"
"736346","null","1","0","0"
"735896","null","1","0","0"
"735808","null","1","0","0"
"735682","null","1","0","0"
"735613","null","1","0","0"
"735553","null","1","0","0"
"735230","null","1","0","0"
"735026","null","1","0","0"
"734896","null","1","0","0"
"734884","null","1","0","0"
"734738","null","1","0","0"
"734737","null","1","0","0"
"734663","null","1","0","0"
"7346","null","2","0","0"
"734409","null","1","0","0"
"73428","null","1","0","0"
"734257","null","1","0","0"
"734216","null","1","0","0"
"734092","null","1","0","0"
"733879","null","1","0","0"
"733844","null","1","0","0"
"733423","null","1","0","0"
"733415","null","1","0","0"
"733308","null","1","0","0"
"733291","null","1","0","0"
"7330","null","1","0","0"
"7327","null","1","0","0"
"732406","null","1","0","0"
"732303","null","1","0","0"
"73177","null","1","0","0"
"731490","null","1","0","0"
"731385","null","1","0","0"
"731203","null","1","0","0"
"731052","null","1","0","0"
"730980","null","1","0","0"
"730823","null","2","0","0"
"730816","null","1","0","0"
"730793","null","1","0","0"
"730747","null","1","0","0"
"730529","null","1","0","0"
"730182","null","1","0","0"
"73005","null","1","0","0"
"729949","null","1","0","0"
"729719","null","1","0","0"
"729674","null","1","0","0"
"729626","null","1","0","0"
"729550","null","1","0","0"
"729422","null","1","0","0"
"729276","null","1","0","0"
"729256","null","1","0","0"
"729004","null","1","0","0"
"728699","null","1","0","0"
"728695","null","1","0","0"
"728590","null","2","0","0"
"728418","null","1","0","0"
"728314","null","1","0","0"
"728291","null","1","0","0"
"728272","null","1","0","0"
"728177","null","1","0","0"
"728157","null","1","0","0"
"728147","null","1","0","0"
"728146","null","1","0","0"
"728107","null","1","0","0"
"727891","null","1","0","0"
"727781","null","1","0","0"
"727765","null","1","0","0"
"727714","null","1","0","0"
"727615","null","2","0","0"
"727602","null","1","0","0"
"727360","null","1","0","0"
"727171","null","1","0","0"
"727138","null","1","0","0"
"727128","null","1","0","0"
"727096","null","1","0","0"
"727084","null","1","0","0"
"726852","null","1","0","0"
"726534","null","1","0","0"
"726295","null","1","0","0"
"726288","null","1","0","0"
"726282","null","1","0","0"
"726254","null","1","0","0"
"726220","null","1","0","0"
"726180","null","1","0","0"
"726120","null","1","0","0"
"726083","null","1","0","0"
"726045","null","1","0","0"
"725668","null","1","0","0"
"725308","null","1","0","0"
"725091","null","1","0","0"
"725087","null","1","0","0"
"725026","null","1","0","0"
"724981","null","1","0","0"
"724098","null","1","0","0"
"724054","null","1","0","0"
"7240","null","1","0","0"
"723998","null","2","0","0"
"723929","null","1","0","0"
"723915","null","1","0","0"
"723911","null","1","0","0"
"723663","null","1","0","0"
"723538","null","1","0","0"
"722791","null","1","0","0"
"722734","null","1","0","0"
"72233","null","2","0","0"
"722276","null","1","0","0"
"722217","null","1","0","0"
"722128","null","1","0","0"
"722048","null","1","0","0"
"721809","null","2","0","0"
"721698","null","1","0","0"
"721685","null","1","0","0"
"721662","null","1","0","0"
"721596","null","1","0","0"
"72145","null","1","0","0"
"721436","null","1","0","0"
"721427","null","1","0","0"
"721378","null","2","0","0"
"721327","null","1","0","0"
"721231","null","1","0","0"
"721209","null","1","0","0"
"721174","null","1","0","0"
"720993","null","1","0","0"
"720870","null","1","0","0"
"72081","null","1","0","0"
"720504","null","1","0","0"
"72048","null","2","0","0"
"720472","null","1","0","0"
"720372","null","1","0","0"
"720289","null","1","0","0"
"720016","null","1","0","0"
"719987","null","1","0","0"
"719941","null","1","0","0"
"719789","null","1","0","0"
"719597","null","1","0","0"
"719596","null","1","0","0"
"719548","null","1","0","0"
"719512","null","1","0","0"
"719498","null","1","0","0"
"718878","null","1","0","0"
"718454","null","1","0","0"
"718262","null","1","0","0"
"718246","null","1","0","0"
"717813","null","1","0","0"
"717509","null","1","0","0"
"71741","null","1","0","0"
"717396","null","2","0","0"
"717394","null","1","0","0"
"717153","null","1","0","0"
"717124","null","1","0","0"
"717075","null","1","0","0"
"716586","null","1","0","0"
"716509","null","1","0","0"
"715889","null","1","0","0"
"715857","null","1","0","0"
"715743","null","1","0","0"
"715523","null","1","0","0"
"715479","null","1","0","0"
"715373","null","1","0","0"
"715368","null","1","0","0"
"714856","null","1","0","0"
"714592","null","1","0","0"
"714491","null","1","0","0"
"714425","null","1","0","0"
"714341","null","1","0","0"
"714273","null","1","0","0"
"714239","null","1","0","0"
"71421","null","2","0","0"
"714082","null","1","0","0"
"714071","null","1","0","0"
"714059","null","1","0","0"
"713886","null","1","0","0"
"713877","null","1","0","0"
"713746","null","1","0","0"
"713612","null","1","0","0"
"713271","null","1","0","0"
"71307","null","1","0","0"
"713036","null","1","0","0"
"712972","null","2","0","0"
"712919","null","1","0","0"
"712817","null","1","0","0"
"712756","null","1","0","0"
"712711","null","1","0","0"
"712670","null","1","0","0"
"712645","null","1","0","0"
"712637","null","1","0","0"
"712332","null","1","0","0"
"712097","null","1","0","0"
"711853","null","2","0","0"
"711850","null","1","0","0"
"711800","null","3","0","0"
"711518","null","2","0","0"
"711483","null","1","0","0"
"711317","null","1","0","0"
"711291","null","1","0","0"
"711262","null","1","0","0"
"711243","null","1","0","0"
"711213","null","2","0","0"
"711144","null","1","0","0"
"7111","null","1","0","0"
"711053","null","1","0","0"
"710955","null","1","0","0"
"710855","null","1","0","0"
"710741","null","2","0","0"
"710728","null","1","0","0"
"710657","null","1","0","0"
"710295","null","1","0","0"
"710277","null","1","0","0"
"710171","null","1","0","0"
"710026","null","1","0","0"
"709852","null","1","0","0"
"709742","null","1","0","0"
"709718","null","1","0","0"
"709486","null","1","0","0"
"709193","null","1","0","0"
"709177","null","1","0","0"
"708989","null","1","0","0"
"708873","null","1","0","0"
"708841","null","1","0","0"
"708834","null","1","0","0"
"708758","null","1","0","0"
"708349","null","1","0","0"
"708337","null","1","0","0"
"708323","null","1","0","0"
"707667","null","1","0","0"
"707575","null","1","0","0"
"707135","null","1","0","0"
"707069","null","1","0","0"
"707033","null","1","0","0"
"706925","null","1","0","0"
"706709","null","1","0","0"
"706699","null","1","0","0"
"706481","null","1","0","0"
"706441","null","1","0","0"
"70641","null","1","0","0"
"706157","null","1","0","0"
"706113","null","1","0","0"
"705947","null","1","0","0"
"70545","null","1","0","0"
"70492","null","1","0","0"
"70460","null","1","0","0"
"704591","null","1","0","0"
"703811","null","1","0","0"
"702911","null","1","0","0"
"702805","null","1","0","0"
"702625","null","1","0","0"
"702601","null","1","0","0"
"702526","null","1","0","0"
"702481","null","1","0","0"
"702476","null","1","0","0"
"702301","null","1","0","0"
"702224","null","1","0","0"
"702138","null","1","0","0"
"702116","null","2","0","0"
"702114","null","1","0","0"
"702027","null","1","0","0"
"701985","null","1","0","0"
"701882","null","1","0","0"
"701831","null","1","0","0"
"70171","null","2","0","0"
"701400","null","1","0","0"
"701369","null","1","0","0"
"701345","null","1","0","0"
"700982","null","1","0","0"
"700972","null","1","0","0"
"700912","null","1","0","0"
"700838","null","1","0","0"
"700731","null","2","0","0"
"700696","null","1","0","0"
"700560","null","2","0","0"
"700377","null","2","0","0"
"700369","null","1","0","0"
"700263","null","1","0","0"
"70026","null","1","0","0"
"700122","null","1","0","0"
"700101","null","1","0","0"
"700092","null","1","0","0"
"699995","null","1","0","0"
"699945","null","1","0","0"
"699455","null","1","0","0"
"699354","null","1","0","0"
"699344","null","1","0","0"
"699334","null","1","0","0"
"699228","null","1","0","0"
"699117","null","1","0","0"
"699065","null","1","0","0"
"699039","null","1","0","0"
"698919","null","1","0","0"
"698871","null","1","0","0"
"698813","null","1","0","0"
"698337","null","1","0","0"
"698188","null","1","0","0"
"698168","null","1","0","0"
"698141","null","1","0","0"
"698070","null","1","0","0"
"697910","null","1","0","0"
"697877","null","1","0","0"
"697786","null","1","0","0"
"697783","null","1","0","0"
"697765","null","1","0","0"
"697764","null","1","0","0"
"697696","null","1","0","0"
"697456","null","1","0","0"
"697453","null","1","0","0"
"697440","null","1","0","0"
"697415","null","1","0","0"
"697375","null","1","0","0"
"697367","null","1","0","0"
"697295","null","1","0","0"
"697210","null","1","0","0"
"697208","null","1","0","0"
"69713","null","1","0","0"
"696536","null","1","0","0"
"696484","null","1","0","0"
"69647","null","1","0","0"
"696377","null","1","0","0"
"696122","null","2","0","0"
"69608","null","1","0","0"
"69603","null","1","0","0"
"696","null","1","0","0"
"695937","null","1","0","0"
"695682","null","1","0","0"
"695393","null","1","0","0"
"695356","null","1","0","0"
"693760","null","1","0","0"
"693690","null","2","0","0"
"69328","null","1","0","0"
"69307","null","1","0","0"
"692902","null","1","0","0"
"692706","null","1","0","0"
"692196","null","1","0","0"
"692122","null","1","0","0"
"691964","null","1","0","0"
"691890","null","1","0","0"
"691788","null","1","0","0"
"691156","null","1","0","0"
"690956","null","1","0","0"
"690466","null","1","0","0"
"690384","null","1","0","0"
"690218","null","1","0","0"
"689878","null","1","0","0"
"68931","null","1","0","0"
"689196","null","1","0","0"
